"Title"	"Pharmacophore-Fit Score"	"docking score"
"ZINC000008472789"	66.290	-10.544
"ZINC000000990910"	66.610	-10.543
"ZINC000002911464"	75.580	-10.543
"ZINC000408903239"	65.770	-10.543
"ZINC000059105954"	65.680	-10.543
"ZINC000245242253"	65.640	-10.542
"ZINC000104168440"	66.300	-10.542
"ZINC001775974581"	67.040	-10.541
"ZINC000008904385"	66.190	-10.541
"ZINC000000794058"	66.050	-10.540
"ZINC000223498103"	65.240	-10.539
"ZINC000009749304"	65.510	-10.538
"ZINC000008608651"	65.860	-10.538
"ZINC000013607685"	65.350	-10.538
"ZINC000032127791"	65.900	-10.538
"ZINC000005358029"	64.850	-10.538
"ZINC000005177183"	66.400	-10.537
"ZINC000018223042"	66.420	-10.537
"ZINC000011910987"	66.300	-10.537
"ZINC000004863903"	66.350	-10.536
"ZINC000015858292"	65.860	-10.536
"ZINC000009008578"	65.500	-10.535
"ZINC000001396046"	65.180	-10.535
"ZINC000409190583"	65.800	-10.535
"ZINC000033327344"	65.810	-10.535
"ZINC000100915572"	75.910	-10.534
"ZINC000020011816"	65.400	-10.534
"ZINC000008705256"	65.930	-10.533
"ZINC000040141772"	65.410	-10.532
"ZINC000012285287"	65.370	-10.532
"ZINC000035399108"	65.420	-10.532
"ZINC000091468549"	66.550	-10.530
"ZINC000072149877"	66.120	-10.530
"ZINC000012421043"	65.790	-10.530
"ZINC000408543795"	65.380	-10.529
"ZINC000408764652"	66.170	-10.528
"ZINC000023040007"	66.950	-10.527
"ZINC000008643193"	66.070	-10.527
"ZINC000071439856"	66.690	-10.526
"ZINC000008484533"	66.470	-10.526
"ZINC000008597869"	66.300	-10.525
"ZINC000102930612"	76.090	-10.524
"ZINC000032975528"	65.400	-10.522
"ZINC000067316909"	65.610	-10.522
"ZINC000409209447"	65.230	-10.521
"ZINC000004999673"	64.620	-10.520
"ZINC000001324896"	66.000	-10.520
"ZINC000021942703"	65.990	-10.520
"ZINC000015822127"	66.440	-10.520
"ZINC000020715418"	65.750	-10.520
"ZINC000409382964"	65.000	-10.520
"ZINC000257203720"	75.540	-10.520
"ZINC000009968626"	66.020	-10.518
"ZINC000257287679"	65.850	-10.517
"ZINC000225428158"	65.970	-10.517
"ZINC000021663775"	66.090	-10.516
"ZINC000019881344"	65.570	-10.515
"ZINC000226768085"	67.030	-10.514
"ZINC000253623945"	65.770	-10.514
"ZINC000013121376"	65.190	-10.514
"ZINC000022627553"	76.130	-10.514
"ZINC000002938694"	65.810	-10.514
"ZINC000032987923"	66.160	-10.513
"ZINC000208179203"	65.920	-10.512
"ZINC000011791306"	66.420	-10.512
"ZINC000072147307"	76.350	-10.511
"ZINC000000035076"	65.850	-10.510
"ZINC000102587405"	65.910	-10.510
"ZINC000032964236"	67.030	-10.510
"ZINC000020481601"	64.680	-10.510
"ZINC000009713823"	66.100	-10.510
"ZINC000067473180"	66.030	-10.509
"ZINC000184197903"	66.420	-10.508
"ZINC000306128366"	65.820	-10.508
"ZINC000408654634"	66.700	-10.508
"ZINC001704300875"	65.610	-10.508
"ZINC000020308794"	65.970	-10.508
"ZINC000001460272"	66.390	-10.507
"ZINC000003186900"	65.670	-10.506
"ZINC000001376840"	65.670	-10.506
"ZINC000013128162"	77.020	-10.505
"ZINC000019761199"	66.200	-10.505
"ZINC000014168274"	75.860	-10.505
"ZINC000022627357"	85.660	-10.504
"ZINC000206899950"	65.710	-10.504
"ZINC000019341787"	65.610	-10.503
"ZINC000102740709"	75.830	-10.502
"ZINC000022997770"	65.830	-10.502
"ZINC000244723826"	66.160	-10.502
"ZINC000238997270"	65.680	-10.502
"ZINC000012442590"	65.750	-10.502
"ZINC000072400948"	67.270	-10.501
"ZINC000015007668"	65.480	-10.500
"ZINC000023128775"	75.550	-10.500
"ZINC000828323297"	64.780	-10.499
"ZINC000013083218"	65.900	-10.499
"ZINC000008727797"	66.350	-10.499
"ZINC001775981442"	65.630	-10.498
"ZINC000008691846"	65.800	-10.498
"ZINC000019744520"	76.260	-10.497
"ZINC000002854621"	75.850	-10.497
"ZINC000001154758"	65.190	-10.497
"ZINC000096155972"	66.240	-10.496
"ZINC000023157323"	65.670	-10.495
"ZINC000012444369"	65.880	-10.495
"ZINC000222583868"	66.740	-10.495
"ZINC000020724284"	65.330	-10.495
"ZINC000096114055"	65.650	-10.494
"ZINC000000937966"	67.010	-10.493
"ZINC000102537157"	75.520	-10.493
"ZINC000016213728"	65.530	-10.492
"ZINC000057487156"	66.040	-10.492
"ZINC001776111956"	65.920	-10.491
"ZINC000224224826"	66.290	-10.491
"ZINC000021728039"	65.980	-10.490
"ZINC000095472172"	66.050	-10.489
"ZINC000004492979"	64.410	-10.489
"ZINC000091493849"	66.540	-10.489
"ZINC000009907890"	66.120	-10.489
"ZINC000001333918"	67.080	-10.488
"ZINC000003425953"	66.560	-10.487
"ZINC000016115518"	76.330	-10.487
"ZINC000408932270"	64.890	-10.487
"ZINC000005477763"	65.560	-10.486
"ZINC000409353277"	65.530	-10.486
"ZINC000000923170"	65.700	-10.485
"ZINC000224888675"	65.180	-10.484
"ZINC000102514444"	65.420	-10.484
"ZINC000009994276"	65.940	-10.484
"ZINC000008899103"	65.610	-10.484
"ZINC000009840966"	65.100	-10.483
"ZINC000222577073"	66.010	-10.483
"ZINC000091364880"	66.570	-10.483
"ZINC000024829994"	65.230	-10.483
"ZINC000012507426"	65.750	-10.480
"ZINC000008395920"	65.380	-10.480
"ZINC000009195505"	66.210	-10.480
"ZINC000022998601"	65.720	-10.479
"ZINC000257216107"	65.930	-10.479
"ZINC000055343344"	65.360	-10.479
"ZINC000009860811"	66.250	-10.479
"ZINC000013083553"	65.610	-10.478
"ZINC000033331377"	65.920	-10.478
"ZINC000100706837"	65.330	-10.477
"ZINC000023158282"	65.740	-10.476
"ZINC000014058214"	66.000	-10.476
"ZINC000585286934"	65.520	-10.475
"ZINC000426414728"	64.790	-10.475
"ZINC000022853862"	65.960	-10.475
"ZINC000096221842"	65.710	-10.475
"ZINC000253470588"	66.440	-10.475
"ZINC000408963768"	65.850	-10.474
"ZINC000025197370"	66.010	-10.474
"ZINC000019625754"	64.910	-10.474
"ZINC000035169537"	64.170	-10.474
"ZINC000056936094"	66.520	-10.473
"ZINC000013096709"	65.350	-10.473
"ZINC000009135543"	65.360	-10.472
"ZINC000022627282"	66.210	-10.472
"ZINC000009217680"	65.600	-10.472
"ZINC000037385260"	65.890	-10.472
"ZINC000104915715"	65.580	-10.471
"ZINC000009174216"	65.480	-10.471
"ZINC000009650305"	65.430	-10.471
"ZINC000016837482"	65.300	-10.470
"ZINC000012854312"	65.520	-10.470
"ZINC000014690028"	65.300	-10.470
"ZINC000001342677"	65.810	-10.470
"ZINC000007706984"	65.920	-10.470
"ZINC000009008736"	65.840	-10.470
"ZINC000102859560"	66.050	-10.469
"ZINC000017198170"	65.840	-10.469
"ZINC000408700916"	65.870	-10.469
"ZINC000002046792"	65.490	-10.469
"ZINC000012053286"	66.260	-10.468
"ZINC000036390256"	66.400	-10.468
"ZINC000009309279"	65.800	-10.468
"ZINC000008993019"	66.220	-10.467
"ZINC000020392540"	65.600	-10.467
"ZINC000102036582"	75.520	-10.467
"ZINC000263587712"	66.140	-10.467
"ZINC000009716771"	66.510	-10.467
"ZINC000008996150"	75.930	-10.467
"ZINC000102749493"	75.780	-10.466
"ZINC000004035031"	65.840	-10.465
"ZINC001506422291"	66.370	-10.465
"ZINC000104827595"	66.960	-10.465
"ZINC000040396360"	66.460	-10.465
"ZINC000408760652"	65.780	-10.464
"ZINC000409085201"	65.880	-10.464
"ZINC000064220222"	65.290	-10.464
"ZINC000257284342"	66.220	-10.464
"ZINC000223142367"	65.770	-10.464
"ZINC000022627393"	65.620	-10.463
"ZINC000822559345"	65.870	-10.463
"ZINC000003210501"	65.630	-10.463
"ZINC000028237202"	76.610	-10.462
"ZINC000001151251"	65.430	-10.462
"ZINC000056907934"	66.830	-10.461
"ZINC000001196235"	64.130	-10.461
"ZINC000008484531"	66.660	-10.461
"ZINC000000613298"	66.830	-10.461
"ZINC000008828312"	66.030	-10.461
"ZINC000098211426"	65.850	-10.460
"ZINC000023908582"	65.960	-10.460
"ZINC000040134875"	65.810	-10.460
"ZINC000018271268"	65.460	-10.459
"ZINC000100180340"	66.210	-10.459
"ZINC000005496158"	66.330	-10.459
"ZINC000102547025"	75.490	-10.458
"ZINC000040485639"	65.550	-10.457
"ZINC000006392896"	75.550	-10.457
"ZINC000033034788"	65.670	-10.456
"ZINC000261366069"	66.660	-10.456
"ZINC000239212568"	65.600	-10.455
"ZINC000016838965"	66.670	-10.454
"ZINC000032753532"	64.760	-10.454
"ZINC001529093971"	65.970	-10.453
"ZINC001776111840"	65.980	-10.453
"ZINC000000936175"	75.500	-10.452
"ZINC000013730632"	66.170	-10.452
"ZINC000057222970"	65.940	-10.452
"ZINC000016115038"	65.810	-10.451
"ZINC000016839628"	65.560	-10.450
"ZINC000033023778"	66.440	-10.450
"ZINC000019743696"	65.790	-10.449
"ZINC000104481600"	65.980	-10.449
"ZINC000002622212"	66.670	-10.449
"ZINC000021655230"	76.380	-10.449
"ZINC000001400846"	65.860	-10.449
"ZINC000224362905"	65.820	-10.448
"ZINC000014166505"	66.330	-10.447
"ZINC000009529004"	65.750	-10.447
"ZINC000102535292"	75.860	-10.446
"ZINC000012341892"	66.220	-10.446
"ZINC000014154214"	65.370	-10.446
"ZINC000214641078"	65.460	-10.445
"ZINC000004973447"	66.400	-10.445
"ZINC000020442508"	65.560	-10.445
"ZINC000037171041"	66.360	-10.445
"ZINC000096470550"	65.590	-10.445
"ZINC000022909263"	66.190	-10.444
"ZINC000013424516"	65.360	-10.444
"ZINC000008927796"	65.980	-10.444
"ZINC000077376439"	64.740	-10.444
"ZINC000009244152"	65.210	-10.443
"ZINC000095387005"	64.450	-10.443
"ZINC000100138451"	66.790	-10.442
"ZINC000096117123"	66.420	-10.442
"ZINC000426612636"	65.480	-10.441
"ZINC000020308603"	66.230	-10.441
"ZINC000020204772"	66.340	-10.441
"ZINC000008684484"	65.550	-10.440
"ZINC000003007749"	66.780	-10.440
"ZINC000058084934"	65.640	-10.439
"ZINC000299817212"	66.540	-10.439
"ZINC000409218911"	66.240	-10.439
"ZINC000222596972"	65.740	-10.438
"ZINC000004678091"	65.450	-10.438
"ZINC000008927769"	65.100	-10.438
"ZINC000001425806"	65.800	-10.437
"ZINC000015679540"	65.840	-10.437
"ZINC000426628266"	65.360	-10.437
"ZINC000001352171"	66.720	-10.437
"ZINC000257315056"	65.630	-10.436
"ZINC000020392581"	66.610	-10.436
"ZINC000024774103"	65.900	-10.436
"ZINC000022836460"	76.480	-10.436
"ZINC000009192848"	64.870	-10.436
"ZINC000027299025"	66.100	-10.435
"ZINC000019744501"	66.310	-10.435
"ZINC000001694535"	65.490	-10.435
"ZINC000016742441"	65.580	-10.434
"ZINC000008721963"	66.150	-10.434
"ZINC000003027571"	64.870	-10.434
"ZINC000008977492"	75.570	-10.434
"ZINC000020309449"	65.260	-10.433
"ZINC000021971195"	65.540	-10.433
"ZINC000020356894"	75.990	-10.433
"ZINC000008609126"	64.760	-10.433
"ZINC000022031256"	66.380	-10.432
"ZINC000040152837"	65.590	-10.432
"ZINC000019347793"	66.070	-10.432
"ZINC000169773451"	65.460	-10.431
"ZINC000409177147"	66.320	-10.431
"ZINC000016225562"	65.910	-10.431
"ZINC000014155751"	65.790	-10.431
"ZINC000045922823"	65.600	-10.431
"ZINC000009579872"	65.950	-10.430
"ZINC000225036405"	65.810	-10.430
"ZINC000000883806"	65.390	-10.430
"ZINC000102799796"	65.700	-10.429
"ZINC000035311858"	65.490	-10.429
"ZINC000003438212"	65.310	-10.427
"ZINC000021727121"	66.280	-10.427
"ZINC000018078081"	66.810	-10.427
"ZINC000008902268"	65.600	-10.427
"ZINC000016267107"	65.550	-10.426
"ZINC000079480575"	66.880	-10.426
"ZINC000023158116"	66.450	-10.425
"ZINC000004946915"	66.390	-10.425
"ZINC000071775977"	65.820	-10.425
"ZINC000010316707"	66.580	-10.425
"ZINC000409365267"	66.280	-10.425
"ZINC000006802323"	66.280	-10.424
"ZINC000019744489"	65.680	-10.424
"ZINC000102873968"	66.310	-10.424
"ZINC000001376855"	65.630	-10.424
"ZINC000604419733"	65.010	-10.423
"ZINC000408856769"	65.610	-10.422
"ZINC000009713821"	66.390	-10.422
"ZINC000067772767"	66.190	-10.422
"ZINC000012716528"	65.600	-10.422
"ZINC000102857610"	66.050	-10.421
"ZINC000019567579"	65.440	-10.421
"ZINC000408974589"	65.850	-10.421
"ZINC000408567618"	75.360	-10.420
"ZINC000299793487"	66.000	-10.420
"ZINC000072345864"	64.390	-10.420
"ZINC000005885375"	65.820	-10.420
"ZINC000041108517"	65.180	-10.420
"ZINC000024774097"	65.870	-10.419
"ZINC000001437212"	76.080	-10.419
"ZINC000017358364"	65.200	-10.419
"ZINC000019341779"	65.400	-10.419
"ZINC000009561479"	65.810	-10.418
"ZINC000023157727"	65.360	-10.418
"ZINC000952872973"	65.760	-10.418
"ZINC000033328900"	65.430	-10.418
"ZINC000096266714"	65.420	-10.417
"ZINC000022853669"	66.280	-10.416
"ZINC000022236991"	65.870	-10.416
"ZINC000057478599"	65.630	-10.416
"ZINC000065381934"	65.090	-10.416
"ZINC000017088587"	65.790	-10.415
"ZINC000032975674"	65.470	-10.415
"ZINC000103419252"	67.030	-10.415
"ZINC000020672969"	66.510	-10.414
"ZINC000409084265"	65.490	-10.414
"ZINC000008955563"	65.440	-10.414
"ZINC000013030692"	66.630	-10.413
"ZINC000039335233"	66.610	-10.413
"ZINC000017011429"	65.890	-10.413
"ZINC000252508087"	64.450	-10.413
"ZINC000005395224"	75.590	-10.412
"ZINC000067689798"	65.390	-10.412
"ZINC001775971008"	65.990	-10.412
"ZINC000037428103"	65.910	-10.412
"ZINC000012522235"	65.390	-10.411
"ZINC000009206734"	65.540	-10.411
"ZINC000067259506"	66.310	-10.411
"ZINC000033705714"	65.960	-10.411
"ZINC000036044824"	65.530	-10.410
"ZINC000102712925"	65.560	-10.409
"ZINC000012079540"	66.160	-10.408
"ZINC000003007709"	66.070	-10.408
"ZINC000003031287"	65.610	-10.407
"ZINC000009174785"	65.270	-10.407
"ZINC000009268299"	66.080	-10.406
"ZINC000005273811"	75.630	-10.405
"ZINC000009336613"	65.550	-10.404
"ZINC000095479701"	67.430	-10.404
"ZINC000102546035"	65.390	-10.404
"ZINC000257255596"	66.010	-10.404
"ZINC000008771922"	65.300	-10.404
"ZINC000098211490"	66.070	-10.403
"ZINC000011851952"	65.630	-10.402
"ZINC000216952280"	67.190	-10.402
"ZINC000097610228"	64.590	-10.402
"ZINC000008718639"	66.950	-10.402
"ZINC000019744462"	66.830	-10.402
"ZINC000019850932"	66.350	-10.401
"ZINC000000793794"	65.870	-10.401
"ZINC000072341312"	65.380	-10.400
"ZINC000001333905"	66.770	-10.400
"ZINC000016043371"	65.850	-10.400
"ZINC000003250179"	66.070	-10.399
"ZINC000014064736"	65.860	-10.399
"ZINC000001550957"	66.310	-10.399
"ZINC000021576482"	65.710	-10.399
"ZINC000002684819"	66.150	-10.399
"ZINC000096155090"	66.740	-10.399
"ZINC000000625237"	65.670	-10.398
"ZINC000021942688"	65.970	-10.398
"ZINC000019973428"	75.830	-10.397
"ZINC000002441829"	65.400	-10.397
"ZINC000020070881"	66.090	-10.397
"ZINC000022626378"	65.700	-10.397
"ZINC000019744391"	65.920	-10.396
"ZINC000257290628"	67.050	-10.396
"ZINC000101294022"	65.730	-10.396
"ZINC000012053820"	66.280	-10.395
"ZINC000022626275"	66.520	-10.395
"ZINC000000999533"	65.930	-10.395
"ZINC000409216062"	65.320	-10.394
"ZINC000067258131"	65.300	-10.394
"ZINC000098211395"	66.070	-10.394
"ZINC000015783632"	65.520	-10.394
"ZINC000025282216"	75.760	-10.394
"ZINC000426478286"	66.020	-10.393
"ZINC000004092164"	66.490	-10.393
"ZINC000041077385"	66.370	-10.392
"ZINC000067262708"	65.830	-10.391
"ZINC000018460270"	66.150	-10.391
"ZINC000006294994"	66.340	-10.391
"ZINC000102507142"	65.500	-10.391
"ZINC000102547761"	75.470	-10.390
"ZINC000041124386"	65.940	-10.389
"ZINC000020672972"	76.420	-10.389
"ZINC000004554495"	65.920	-10.389
"ZINC000101465487"	65.830	-10.389
"ZINC000001059828"	66.030	-10.388
"ZINC000008955261"	65.270	-10.388
"ZINC000006507150"	66.940	-10.388
"ZINC000009684920"	65.360	-10.387
"ZINC000012581488"	65.890	-10.387
"ZINC000101020536"	65.710	-10.387
"ZINC000009633413"	66.130	-10.387
"ZINC000409202098"	65.890	-10.387
"ZINC000257294847"	66.310	-10.386
"ZINC000000613446"	75.790	-10.385
"ZINC000031192012"	66.010	-10.385
"ZINC000019236888"	65.910	-10.385
"ZINC000024979947"	74.670	-10.384
"ZINC000102876209"	65.240	-10.384
"ZINC000006908993"	73.770	-10.383
"ZINC000022627371"	76.160	-10.383
"ZINC000409045714"	65.670	-10.383
"ZINC000224171411"	66.410	-10.383
"ZINC000019332213"	66.140	-10.382
"ZINC000031841722"	66.700	-10.382
"ZINC000102932962"	65.850	-10.382
"ZINC000408973813"	75.310	-10.381
"ZINC000101287542"	65.820	-10.380
"ZINC000001576680"	65.630	-10.380
"ZINC000000796045"	65.540	-10.380
"ZINC000019560512"	65.440	-10.380
"ZINC000023126719"	66.350	-10.379
"ZINC000257233350"	66.050	-10.379
"ZINC000023157941"	66.400	-10.379
"ZINC000072335992"	65.980	-10.379
"ZINC000102864850"	65.190	-10.379
"ZINC000010157694"	65.760	-10.379
"ZINC000223348057"	65.810	-10.379
"ZINC000008608655"	65.870	-10.378
"ZINC000036709928"	75.950	-10.378
"ZINC000023157359"	75.690	-10.378
"ZINC000006498731"	66.100	-10.377
"ZINC000009019225"	65.360	-10.376
"ZINC000013114667"	66.340	-10.376
"ZINC000001355282"	66.980	-10.375
"ZINC000012147143"	66.550	-10.374
"ZINC000035657123"	65.810	-10.374
"ZINC000022997320"	65.470	-10.374
"ZINC000225655867"	65.320	-10.374
"ZINC000001116492"	66.000	-10.373
"ZINC000101313420"	76.010	-10.373
"ZINC000008825044"	66.090	-10.373
"ZINC000018197273"	65.350	-10.373
"ZINC000009575460"	65.270	-10.372
"ZINC000003015519"	66.940	-10.372
"ZINC000012134321"	66.100	-10.372
"ZINC000044792212"	65.830	-10.371
"ZINC000016844378"	66.170	-10.371
"ZINC000028292290"	65.580	-10.370
"ZINC000014998523"	65.550	-10.370
"ZINC000002976403"	66.500	-10.369
"ZINC000012879586"	65.530	-10.369
"ZINC000408783336"	65.830	-10.369
"ZINC000008977201"	65.880	-10.369
"ZINC000008476704"	65.670	-10.368
"ZINC000020508850"	66.290	-10.368
"ZINC000019798760"	65.580	-10.368
"ZINC000013691420"	65.910	-10.368
"ZINC000002621695"	66.250	-10.368
"ZINC000019818898"	65.680	-10.367
"ZINC000044928707"	65.600	-10.367
"ZINC000008810896"	65.370	-10.367
"ZINC000408997538"	75.450	-10.366
"ZINC000013128400"	66.230	-10.366
"ZINC000409143623"	65.570	-10.366
"ZINC000020445837"	65.100	-10.366
"ZINC000008920060"	76.550	-10.366
"ZINC000102929215"	65.940	-10.366
"ZINC000067316809"	65.240	-10.365
"ZINC000001376963"	65.690	-10.365
"ZINC000003007755"	76.400	-10.364
"ZINC000008742852"	75.650	-10.364
"ZINC000001334749"	65.950	-10.364
"ZINC000022626863"	76.220	-10.363
"ZINC000009840963"	64.550	-10.363
"ZINC000067218777"	65.290	-10.362
"ZINC000067335318"	65.800	-10.362
"ZINC000009190928"	65.690	-10.362
"ZINC000030721895"	65.130	-10.362
"ZINC000103018994"	65.430	-10.362
"ZINC000104827729"	65.680	-10.362
"ZINC000004061216"	66.470	-10.361
"ZINC000020130254"	66.200	-10.361
"ZINC000012379771"	65.260	-10.361
"ZINC000952971236"	65.810	-10.361
"ZINC000022997761"	76.430	-10.361
"ZINC000014291157"	65.360	-10.360
"ZINC000952964328"	66.930	-10.360
"ZINC000102484447"	86.280	-10.360
"ZINC000017784215"	65.780	-10.359
"ZINC000067834403"	65.870	-10.359
"ZINC000102860573"	66.060	-10.359
"ZINC000011843765"	65.850	-10.358
"ZINC000009581878"	66.490	-10.357
"ZINC000100361625"	67.030	-10.357
"ZINC000002716039"	75.530	-10.357
"ZINC000001438893"	65.690	-10.357
"ZINC000035289431"	66.060	-10.357
"ZINC000003362731"	66.570	-10.356
"ZINC000306143784"	66.200	-10.356
"ZINC000003007753"	66.570	-10.355
"ZINC000009435455"	65.870	-10.355
"ZINC000021010587"	65.080	-10.355
"ZINC000017189618"	66.120	-10.354
"ZINC000019376498"	65.750	-10.354
"ZINC000022627571"	66.520	-10.354
"ZINC000257267576"	65.630	-10.353
"ZINC000020533366"	65.560	-10.353
"ZINC000004033498"	66.040	-10.353
"ZINC000035828517"	67.150	-10.353
"ZINC000224254649"	66.300	-10.352
"ZINC000224982626"	64.650	-10.352
"ZINC000002365407"	64.880	-10.352
"ZINC000002433884"	64.880	-10.352
"ZINC000055343536"	65.180	-10.351
"ZINC000020572944"	66.010	-10.351
"ZINC000426433708"	65.290	-10.351
"ZINC000022909050"	65.910	-10.351
"ZINC000002861931"	65.880	-10.350
"ZINC000023158119"	65.900	-10.350
"ZINC000035598041"	66.470	-10.350
"ZINC000012150551"	66.140	-10.350
"ZINC000102377735"	65.160	-10.350
"ZINC000009264893"	65.580	-10.350
"ZINC000037556617"	65.640	-10.349
"ZINC000072340071"	65.930	-10.349
"ZINC000022090060"	66.060	-10.349
"ZINC000214952746"	63.850	-10.349
"ZINC000008954901"	65.820	-10.349
"ZINC000408825012"	65.120	-10.348
"ZINC000008790369"	64.890	-10.347
"ZINC000019116980"	65.220	-10.347
"ZINC000009239290"	65.140	-10.347
"ZINC000023157533"	65.440	-10.347
"ZINC000004121037"	66.670	-10.346
"ZINC000009196925"	65.030	-10.346
"ZINC000005502426"	65.740	-10.346
"ZINC000020579576"	66.050	-10.346
"ZINC000016046275"	65.570	-10.345
"ZINC000022853094"	65.280	-10.345
"ZINC000252527708"	65.740	-10.345
"ZINC000077100730"	66.580	-10.344
"ZINC000001440174"	65.140	-10.343
"ZINC001704337970"	65.810	-10.343
"ZINC000096113886"	66.740	-10.343
"ZINC000004544061"	66.750	-10.342
"ZINC000005360967"	67.090	-10.342
"ZINC000020308079"	65.090	-10.341
"ZINC000016839188"	66.250	-10.341
"ZINC000009043923"	76.120	-10.341
"ZINC000102927769"	65.410	-10.341
"ZINC000018154969"	65.460	-10.341
"ZINC000072149878"	66.340	-10.340
"ZINC000012509727"	66.210	-10.340
"ZINC000004123133"	66.140	-10.340
"ZINC000260767900"	65.900	-10.340
"ZINC000101628511"	65.380	-10.339
"ZINC000022627450"	66.430	-10.339
"ZINC001775972597"	66.180	-10.339
"ZINC000009445594"	65.590	-10.339
"ZINC000102509140"	66.210	-10.338
"ZINC000670467077"	65.410	-10.338
"ZINC000019239599"	64.180	-10.337
"ZINC000016733632"	65.740	-10.336
"ZINC000016694892"	66.220	-10.335
"ZINC000038897728"	66.840	-10.335
"ZINC000009661391"	66.800	-10.335
"ZINC000022610113"	65.210	-10.334
"ZINC000012048788"	65.180	-10.334
"ZINC000100485539"	65.950	-10.334
"ZINC000035334618"	65.110	-10.334
"ZINC000082115862"	66.580	-10.334
"ZINC000023194202"	66.550	-10.332
"ZINC000226769319"	75.100	-10.332
"ZINC000102621887"	65.350	-10.332
"ZINC000257312831"	66.090	-10.332
"ZINC000020356574"	66.240	-10.332
"ZINC000015769791"	64.940	-10.332
"ZINC000095479024"	66.330	-10.332
"ZINC000032974804"	66.150	-10.330
"ZINC000252495534"	65.970	-10.330
"ZINC000021942663"	66.060	-10.330
"ZINC000014731152"	67.040	-10.330
"ZINC000091636234"	66.820	-10.330
"ZINC000008901436"	65.840	-10.329
"ZINC000001068724"	65.710	-10.329
"ZINC000020308598"	66.270	-10.328
"ZINC000002803154"	65.540	-10.328
"ZINC000025666336"	65.390	-10.328
"ZINC000222574614"	65.460	-10.328
"ZINC000009124114"	64.570	-10.328
"ZINC000001324406"	66.510	-10.328
"ZINC000091585745"	66.530	-10.327
"ZINC000225692165"	65.900	-10.327
"ZINC000009152318"	66.290	-10.327
"ZINC000023158140"	66.140	-10.326
"ZINC000102741133"	66.300	-10.326
"ZINC000408695831"	66.020	-10.325
"ZINC000048488620"	66.380	-10.325
"ZINC000000780908"	66.030	-10.324
"ZINC000106770326"	65.850	-10.324
"ZINC000408641141"	66.320	-10.324
"ZINC000020851301"	64.920	-10.324
"ZINC000036051115"	65.540	-10.324
"ZINC000040485555"	66.640	-10.323
"ZINC000409021023"	66.070	-10.323
"ZINC000009288883"	65.420	-10.323
"ZINC000009335426"	66.650	-10.323
"ZINC000001160494"	65.710	-10.323
